year,ln_ly,age,id1968,pernum,wgt,stato,unid,MH6,div,mar,_merge,wtmedian
1990,-1.0410819,33,8672,1,0,Texas,1,1947,0,1,matched (3),.15968442
1984,.0059902668,33,608,21,40.7,California,1,1948,0,1,matched (3),.15968442
1988,-.5894587,33,5439,175,0,California,1,1951,0,1,matched (3),.15968442
1982,,33,840,3,4.6,North Calorina,0,1949,0,1,matched (3),.15968442
1988,-.20701551,33,644,21,11,Missisippi,0,1946,0,1,matched (3),.15968442
1989,,33,846,171,0,Missisippi,0,1946,0,1,matched (3),.15968442
1988,.41528606,33,5543,170,0,Missisippi,0,1953,0,1,matched (3),.15968442
1990,,33,1730,172,0,California,1,1952,0,1,matched (3),.15968442
1982,.15996099,33,424,3,31.1,North Calorina,0,1946,0,1,matched (3),.15968442
1993,-.079397678,33,5475,171,NA,Texas,1,1954,0,1,matched (3),.15968442
1993,,33,1290,21,NA,North Calorina,0,1947,0,1,matched (3),.15968442
1990,-.73080981,33,6779,3,4.367,California,1,1953,1,0,matched (3),.15968442
1990,1.026041,33,6641,1,28.323,California,1,1942,0,1,matched (3),.15968442
1988,-.013417244,33,5366,7,6.2,North Calorina,0,1952,0,1,matched (3),.15968442
1985,.30322289,33,5706,4,2.4,Texas,1,1948,0,1,matched (3),.15968442
1992,.37668872,33,952,171,0,Massachussets,0,1948,0,1,matched (3),.15968442
1987,.17761564,33,312,3,41.7,California,1,1951,0,1,matched (3),.15968442
1982,-.42241907,33,5097,21,26.4,California,1,1948,0,1,matched (3),.15968442
1981,-.12600446,33,5097,22,24.6,California,1,1949,0,1,matched (3),.15968442
1982,.40004468,33,2538,170,0,Massachussets,0,1948,0,1,matched (3),.15968442
1987,.77710295,33,2755,1,25.5,Texas,1,1948,1,0,matched (3),.15968442
1983,.46597743,33,6566,171,0,Louisiana,0,1951,0,1,matched (3),.15968442
1986,-.043745041,33,2608,3,59.5,California,1,1950,0,1,matched (3),.15968442
1984,-.78683901,33,6797,176,0,Louisiana,0,1945,0,1,matched (3),.15968442
1979,.095896482,33,2005,1,35.8,Washington staten,1,1945,0,1,matched (3),.15968442
1987,.63009262,33,5233,170,0,Arizona,1,1951,0,1,matched (3),.15968442
1987,.89768791,33,1151,172,0,California,1,1951,0,1,matched (3),.15968442
1988,-.29218125,33,5623,2,1.9,Missisippi,0,1947,0,1,matched (3),.15968442
1986,,33,6847,1,5.2,California,1,1949,0,1,matched (3),.15968442
1980,.77219844,33,899,1,29.7,Texas,1,1943,0,1,matched (3),.15968442
1992,.40735841,33,2816,3,33.966,California,1,1954,0,1,matched (3),.15968442
1986,,33,2734,21,35.7,California,1,1945,0,2,matched (3),.15968442
1987,.59000516,33,6278,170,0,Arizona,1,1945,0,1,matched (3),.15968442
1993,-.16277933,33,2138,5,NA,North Calorina,0,1947,0,1,matched (3),.15968442
1988,.58657646,33,2299,4,38,Texas,1,1951,0,1,matched (3),.15968442
1988,.43129301,33,2615,6,41.7,Washington staten,1,1951,0,1,matched (3),.15968442
1984,-.29773641,33,1862,2,30.1,California,1,1950,0,1,matched (3),.15968442
1983,-.45050287,33,5615,174,0,North Calorina,0,1944,0,1,matched (3),.15968442
1988,-.26653647,33,5129,172,0,Texas,1,1949,0,1,matched (3),.15968442
1984,-.421103,33,6327,170,0,Louisiana,0,1950,0,1,matched (3),.15968442
1986,-.35740685,33,5880,178,0,Nevada,1,1954,0,1,matched (3),.15968442
1987,.10569477,33,6486,171,0,North Calorina,0,1953,0,1,matched (3),.15968442
1983,.36274219,33,6784,180,0,California,1,1950,0,1,matched (3),.15968442
1986,.62449551,33,5283,3,15.8,Texas,1,1951,0,1,matched (3),.15968442
1983,.21953821,33,1841,170,0,California,1,1947,0,1,matched (3),.15968442
1984,,33,6064,1,2.4,Texas,1,1946,1,0,matched (3),.15968442
1991,-.10961533,33,7717,1,0,California,1,1950,1,0,matched (3),.15968442
1978,.3476696,33,2614,21,34.4,Washington staten,1,1944,0,1,matched (3),.15968442
1982,-.86247051,33,857,3,45.3,California,1,1951,1,0,matched (3),.15968442
1992,.48204923,33,967,3,44.904,California,1,1952,0,1,matched (3),.15968442
1985,.79396176,33,6478,2,6.8,Texas,1,1950,0,1,matched (3),.15968442
1992,.29429626,33,1920,170,0,Massachussets,0,1953,0,1,matched (3),.15968442
1983,,33,6843,2,3.8,California,1,1953,0,0,matched (3),.15968442
1986,.68105292,33,1000,172,0,Washington staten,1,1950,0,1,matched (3),.15968442
1991,,33,2129,183,0,Arizona,1,1954,0,1,matched (3),.15968442
1990,-.47689462,33,8659,1,0,California,1,1942,0,1,matched (3),.15968442
1987,-.45925426,33,5836,4,5.5,Missisippi,0,1952,0,1,matched (3),.15968442
1985,.30417776,33,1397,170,0,Washington staten,1,1947,0,1,matched (3),.15968442
1978,-.69857085,33,5315,170,0,North Calorina,0,1952,0,1,matched (3),.15968442
1989,1.204273,33,1084,173,0,Massachussets,0,1953,0,1,matched (3),.15968442
1988,-.63608432,33,1730,170,0,California,1,1948,0,1,matched (3),.15968442
1986,-.81731939,33,419,170,0,North Calorina,0,1947,0,1,matched (3),.15968442
1981,,33,6849,2,8.2,California,1,1948,1,0,matched (3),.15968442
1987,,33,6793,21,6.9,Louisiana,0,1948,0,1,matched (3),.15968442
1975,.31461,33,2289,1,30.2,Arizona,1,1942,0,1,matched (3),.15968442
1988,,33,6801,4,5.9,Louisiana,0,1945,0,1,matched (3),.15968442
1983,,33,165,174,0,California,1,1951,0,1,matched (3),.15968442
1989,.39269376,33,1911,4,37.8,Missisippi,0,1953,0,1,matched (3),.15968442
1987,,33,6561,2,6.8,Louisiana,0,1949,0,1,matched (3),.15968442
1989,-.1455071,33,636,3,36.9,Texas,1,1952,0,1,matched (3),.15968442
1974,,33,254,1,33.5,California,1,1946,0,1,matched (3),.15968442
1986,-.51988518,33,5615,173,0,North Calorina,0,1952,0,1,matched (3),.15968442
1982,.46924806,33,1401,3,35.8,Washington staten,1,1946,0,1,matched (3),.15968442
1981,-.17920113,33,779,170,0,Nevada,1,1948,0,1,matched (3),.15968442
1983,.37900066,33,630,21,38.3,Washington staten,1,1946,0,1,matched (3),.15968442
1983,.25030994,33,5965,5,5.4,Texas,1,1947,0,1,matched (3),.15968442
1981,.46557593,33,223,2,39.9,Texas,1,1945,0,1,matched (3),.15968442
1988,.58572197,33,1399,3,32.8,Washington staten,1,1953,0,1,matched (3),.15968442
1982,,33,1130,1,24,Texas,1,1948,0,1,matched (3),.15968442
1987,-.090530872,33,2860,170,0,North Calorina,0,1950,0,1,matched (3),.15968442
1983,,33,5155,3,5.6,Texas,1,1951,0,1,matched (3),.15968442
1990,-.26717401,33,8525,1,0,California,1,1954,0,1,matched (3),.15968442
1987,-.19484544,33,5569,170,0,North Calorina,0,1950,0,1,matched (3),.15968442
1987,.37578487,33,2831,3,8.9,Missisippi,0,1953,0,1,matched (3),.15968442
1985,.20195985,33,60,22,39.6,North Calorina,0,1948,0,1,matched (3),.15968442
1984,-.7081908,33,2861,2,33,North Calorina,0,1949,0,1,matched (3),.15968442
1992,-.57734239,33,9090,1,0,Texas,1,1954,0,1,matched (3),.15968442
1992,-.41221142,33,8204,170,0,Texas,1,1953,0,1,matched (3),.15968442
1984,.4525013,33,6160,3,15,North Calorina,0,1949,0,1,matched (3),.15968442
1991,.54011106,33,5714,175,0,California,1,1953,0,1,matched (3),.15968442
1989,,33,6560,180,0,Louisiana,0,1948,0,1,matched (3),.15968442
1986,,33,5526,172,0,Texas,1,1946,0,1,matched (3),.15968442
1974,-.18753028,33,5935,1,3.8,California,1,1940,0,1,matched (3),.15968442
1982,.26039863,33,5841,21,3.2,California,1,1946,0,1,matched (3),.15968442
1991,.36474061,33,6481,2,22.454,California,1,1949,0,1,matched (3),.15968442
1982,.28697634,33,6389,4,20.7,Arizona,1,1949,0,1,matched (3),.15968442
1985,.098708868,33,2500,171,0,Arizona,1,1950,0,1,matched (3),.15968442
1987,.52299452,33,1945,21,35.7,California,1,1946,0,1,matched (3),.15968442
1981,-.10898399,33,1270,1,33.3,North Calorina,0,1945,0,1,matched (3),.15968442
1976,.51383162,33,2243,1,35.2,California,1,1942,0,1,matched (3),.15968442
1987,-.30676603,33,1810,178,0,California,1,1952,0,1,matched (3),.15968442
1987,.52299452,33,1867,5,32.3,Louisiana,0,1954,0,1,matched (3),.15968442
1977,-.51548719,33,1749,170,0,Louisiana,0,1947,0,1,matched (3),.15968442
1988,-.52091932,33,2615,4,39,Washington staten,1,1949,0,1,matched (3),.15968442
1978,.76509762,33,1334,1,27.4,California,1,1944,0,1,matched (3),.15968442
1990,.15968442,33,1505,170,0,California,1,1953,0,1,matched (3),.15968442
1987,.32090425,33,5142,2,1.7,Texas,1,1954,0,0,matched (3),.15968442
1975,.37340355,33,1363,1,37.1,Massachussets,0,1941,0,1,matched (3),.15968442
1986,-.068848133,33,5566,171,0,North Calorina,0,1949,0,1,matched (3),.15968442
1986,-.010340691,33,312,3,41.7,California,1,1951,0,1,matched (3),.15968442
1982,-.23240852,33,1565,172,0,Texas,1,1947,0,1,matched (3),.15968442
1983,-.38399673,33,6584,170,0,Texas,1,1948,0,1,matched (3),.15968442
1989,-.30981016,33,6107,171,0,Missisippi,0,1954,0,1,matched (3),.15968442
1988,.060047388,33,1010,170,0,California,1,1952,0,1,matched (3),.15968442
1974,-.48341739,33,2715,1,22.5,North Calorina,0,1944,0,1,matched (3),.15968442
1981,.88384676,33,899,1,29.7,Texas,1,1943,0,1,matched (3),.15968442
1977,.82635546,33,2357,1,28.3,California,1,1941,0,1,matched (3),.15968442
1990,-1.1055032,33,8713,1,0,Texas,1,1947,0,1,matched (3),.15968442
1975,-1.2737746,33,6582,1,3.1,Louisiana,0,1942,0,0,matched (3),.15968442
